"LotFrontage","MasVnrArea","BsmtUnfSF","LowQualFinSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","Age","SinceReMod","LogSalePrice","LogLotArea","BsmtBath","bath","ExtraRms","TotalBsmtFinsh","X2ndFlr"
60,0,290,0,2414,3,2,1,2,520,142,0,0,0,0,0,0,106,36,11.982929094216,9.28730141311231,0,2,5,664,"1"
21,0,115,0,630,1,1,0,1,286,0,0,0,0,0,0,0,39,7,11.3621025752356,7.3304052118444,1,1,1,515,"0"
79,0,238,0,1578,3,1,2,1,240,0,0,32,0,0,0,0,65,56,11.7981044072039,9.15799389160397,1,1,1,568,"1"
105,0,728,0,1456,3,1,0,2,429,0,0,0,0,0,0,0,0,0,12.0598033260287,9.65361494147989,0,2.5,4,0,"1"
70,0,363,0,1269,3,1,1,1,308,0,0,0,0,0,0,0,48,48,11.9511803959014,8.97853441008332,0,1.5,2,906,"0"
50,0,190,0,886,2,1,0,1,273,144,20,80,0,0,0,0,71,13,11.4219060665831,8.6628507638386,0,1,1,0,"0"
60,0,225,0,720,2,1,0,0,0,0,523,115,0,0,0,0,89,59,10.4602421081905,8.97195627124569,0,1,1,495,"0"
60,0,697,0,1820,4,1,0,1,240,0,100,0,0,0,0,0,83,58,12.1226910365911,9.11822508306838,1,2,3,329,"1"
65,89,414,0,899,3,1,0,1,288,64,0,0,0,0,0,0,42,5,11.7752897294377,8.96187901267768,0,1,1,450,"0"
70,0,522,0,912,2,1,0,1,297,12,285,0,0,0,0,480,49,22,11.6952470217642,8.9273141110606,0.5,1,2,390,"0"
21,285,316,0,1218,3,1,0,1,264,144,28,0,0,0,0,0,34,34,11.6351430976945,7.54433210805369,0,1.5,3,356,"1"
75,0,466,0,1768,3,1,0,2,603,0,108,0,0,0,0,0,3,3,12.3313828364956,9.19044374026173,0,2.5,3,400,"1"
70,0,420,0,1214,2,1,0,2,461,0,0,184,0,0,0,400,42,42,11.8493977015914,9.12369256525051,1,1,3,794,"0"
100,0,254,0,1801,1,1,2,2,484,0,54,0,0,161,0,0,51,13,12.5741819670946,9.65515439014826,1,2,4,1247,"0"
24,0,103,0,1322,3,1,1,2,440,260,0,0,0,0,0,0,35,35,11.8981878657609,7.74413662762799,0.5,2.5,2,752,"1"
60,360,960,0,1960,4,2,0,2,400,0,0,0,0,0,0,0,57,57,11.7320609948869,8.93537707193218,0,2,4,0,"1"
80,125,397,0,1911,3,1,1,2,471,182,81,0,0,0,0,0,13,12,12.2783933071098,9.16471519394991,0,2.5,4,380,"1"
75,0,1191,0,1218,2,1,0,2,676,0,102,0,0,0,0,0,0,0,12.2467346272491,8.96979630598181,0,2,1,27,"0"
60,0,548,0,1378,3,1,1,2,360,0,0,116,0,0,0,0,80,3,11.9891596439666,9.16951837745593,0,2,3,141,"1"
80,132,50,0,1041,3,1,0,1,270,224,88,0,0,0,0,0,50,50,11.7320609948869,9.16951837745593,1,1,2,991,"0"
75,70,178,0,1363,2,1,2,1,288,324,42,0,0,168,0,2000,58,9,12.0130945085477,9.58596463807333,1,1,3,830,"0"
40,94,1368,0,1368,2,1,1,2,474,132,35,0,0,0,0,0,1,0,12.2193096485622,8.82350072799118,0,2,3,0,"0"
70,0,169,0,864,3,1,0,2,624,0,0,0,0,0,0,0,48,48,11.7745202026587,9.11602969250494,1,1,1,695,"0"
71,0,748,0,1080,3,1,0,2,484,120,0,158,0,0,0,0,24,24,11.805595078933,9.12554472027147,0,1.5,1,336,"0"
55,0,768,0,789,2,1,0,1,200,0,0,112,0,0,0,0,81,57,11.4772982873271,9.26804308210447,0,1,2,0,"0"
94,305,570,0,2020,3,1,1,3,900,156,54,0,0,0,0,0,0,0,12.9063468682812,9.41082923272559,1,2.5,5,1436,"0"
79,921,1264,0,2344,3,1,1,3,889,220,0,0,0,0,0,0,13,12,12.4874851049684,9.23092700558457,0,2.5,3,0,"1"
53,0,1276,0,2080,3,1,2,1,282,0,0,0,0,145,0,0,83,5,12.3630763943398,9.2981680823417,0,1.5,5,0,"1"
60,0,0,0,1294,3,2,0,0,0,220,114,210,0,0,0,0,108,8,11.5735500867867,9.28730141311231,0,2,2,0,"1"
90,0,467,0,1244,3,1,2,1,336,0,40,0,0,0,0,0,50,50,11.9183905730784,9.39166142843655,0,1.5,2,777,"0"
50,0,605,0,1664,3,1,2,2,420,0,24,36,0,0,0,0,59,56,11.9766594812024,8.51719319141624,0,2,3,399,"1"
130,762,878,0,4676,3,1,1,3,884,208,406,0,0,0,0,0,0,-1,12.1267588388104,10.5989819761644,1,3.5,7,2260,"1"
95,594,660,0,2398,3,1,1,3,834,239,60,0,0,0,0,0,11,10,12.6627060402127,9.37475250822657,1,2.5,4,719,"1"
62,0,1257,0,1266,3,1,1,2,453,38,144,0,0,0,0,0,1,1,12.0782392740203,8.9226582995244,0,2,2,0,"0"
70,0,551,0,928,2,1,0,1,252,261,0,156,0,0,0,0,51,7,11.7905572015685,9.49551931420985,0,1,1,377,"0"
67,268,122,0,2713,3,1,1,3,858,126,66,0,0,0,0,0,0,0,13.0086592616321,9.61233279060538,1,2.5,7,1330,"1"
58,0,180,0,605,2,1,0,0,0,0,0,144,0,0,0,0,87,5,11.3621025752356,9.11580988812995,1,1,2,348,"0"
85,219,678,0,1509,3,1,1,2,600,224,0,0,0,0,0,0,20,19,12.0725412529057,9.23014299927236,1,2,1,783,"0"
60,0,611,0,1362,3,1,0,2,502,0,0,84,0,0,0,0,88,9,11.7597855429018,8.72502003861855,0,2,2,0,"1"
60,0,0,0,827,2,1,1,1,392,0,0,0,0,0,0,0,55,3,11.5852461265499,8.88183630500415,0,1,2,0,"0"
50,0,0,0,334,1,1,0,0,0,0,0,0,0,0,0,0,61,57,10.5789797978574,8.51719319141624,0,1,0,0,"0"
74,0,707,0,1414,3,1,1,2,403,100,35,0,0,0,0,0,2,2,12.0895388292742,9.11118280044296,0,2.5,2,0,"1"
70,0,148,0,1347,3,1,0,0,0,85,0,148,0,0,0,0,98,17,11.5852461265499,8.85366542803745,1,1,1,969,"1"
57,0,880,0,1724,3,1,0,2,527,120,155,0,0,0,0,0,10,9,12.1441972418121,9.09649955555242,0,2.5,4,0,"1"
85,584,578,0,1838,2,1,1,3,765,270,68,0,0,0,0,0,3,3,12.6603279178078,9.58884529850156,1,2,5,1260,"0"
78,0,379,0,1680,3,1,1,2,583,78,73,0,0,0,0,0,11,10,12.2702204653539,9.22424327714517,1,2,3,1271,"0"
34,182,0,0,767,1,1,0,1,367,120,40,0,0,0,0,0,9,9,11.7981044072039,8.30844552038576,1,1,2,723,"0"
58,0,100,0,1496,3,1,1,2,426,100,24,0,0,0,0,0,0,0,12.0988492847421,9.74706763326483,1,2.5,3,554,"1"
70,0,765,0,1635,3,1,1,2,440,0,38,0,144,0,0,0,84,57,12.2548628096996,9.07532216029809,0,1.5,2,300,"1"
54,0,149,0,768,2,1,0,2,624,104,0,0,0,0,0,0,37,37,11.7714361601217,8.8879288190033,1,1,2,619,"0"
49,0,0,0,825,2,1,0,2,720,140,50,0,0,0,0,0,53,13,11.7360690162844,9.01614864261174,1,1,1,825,"0"
75,0,912,0,2094,4,1,1,2,615,182,182,0,0,0,0,0,6,5,12.4799093111599,9.14580185083861,0,2.5,3,0,"1"
53,0,510,0,1069,2,1,0,2,440,0,55,0,0,200,0,0,31,31,11.8493977015914,8.30474226964077,0,2,1,559,"0"
50,0,620,0,928,3,1,0,1,288,0,0,0,0,0,0,0,51,51,11.6307085006266,8.69951474821019,0,1,1,308,"0"
87,250,1709,0,1717,3,1,1,3,908,169,39,0,0,0,0,0,3,3,12.4509776886259,9.31883596812948,0,2,3,0,"0"
67,0,0,0,1126,2,1,0,2,520,0,96,0,0,0,0,0,60,6,11.5898865061064,9.07988994259212,0,2,2,0,"0"
85,292,132,0,2046,3,1,1,3,871,320,62,0,0,0,0,0,5,4,12.5567295171433,9.27096499379262,1,2.5,4,866,"1"
58,0,993,0,1048,2,1,1,1,280,0,0,116,0,0,0,0,84,56,11.6351430976945,8.76092337633884,0,1,2,0,"0"
69,0,197,0,1092,2,1,1,1,299,268,0,0,0,122,0,0,49,49,11.8565151693603,9.60575514423085,1,1,3,895,"0"
60,0,0,0,1336,3,1,0,1,570,0,47,120,0,0,0,0,86,56,11.5898865061064,9.30928031983109,0,1.5,3,637,"1"
57,0,125,0,1446,3,1,1,2,406,264,22,0,0,0,0,0,12,11,12.0725412529057,9.99296255896373,0.5,2.5,2,604,"1"
77,0,195,0,1389,2,1,1,2,418,240,38,0,0,0,0,0,32,31,12.0435537160324,9.21133987230927,1,1,3,1194,"0"
63,0,706,0,996,3,1,1,0,0,144,0,0,0,0,0,0,68,39,11.5898865061064,9.54014758947861,1,1,2,290,"0"
66,0,1163,0,1674,4,1,1,2,396,72,36,0,0,144,0,0,90,58,12.1281111040605,9.98874739648695,0,2,3,0,"1"
66,0,806,0,1647,4,1,0,1,216,0,66,136,0,0,0,0,95,60,11.7597855429018,8.83317113302287,1,1.5,1,0,"1"
77,245,1122,0,2504,4,1,1,3,656,144,39,0,0,0,0,0,3,1,12.6915804613119,9.32349046990884,0,2.5,6,0,"1"
70,168,1515,0,1535,3,1,0,2,532,0,0,0,0,0,0,0,6,6,12.273731294004,9.2272958126256,0,2,3,2,"0"
79,0,55,0,2132,1,1,1,2,612,349,40,0,0,0,0,0,26,0,12.665394426429,9.41954725755152,1,1.5,3,1441,"1"
74,108,1497,0,1728,6,2,0,2,576,0,0,0,0,0,0,0,43,43,11.8677987869623,9.48044384215367,0,2,2,231,"0"
60,207,450,0,864,2,1,0,1,288,168,0,0,0,0,0,0,47,47,11.6952470217642,8.9000036089596,1,1,1,414,"0"
83,0,846,0,1692,3,1,0,2,650,208,114,0,0,0,0,0,0,0,12.3216309861644,9.48486121415014,0,2.5,2,0,"1"
76,0,384,0,1430,3,1,1,2,400,100,0,0,0,0,0,0,7,7,12.0435537160324,9.20703491496746,0,2.5,4,0,"1"
70,82,23,0,1109,3,1,0,1,288,35,0,0,0,0,0,0,36,2,11.8422292121128,9.25913053614561,0.5,1,1,349,"1"
80,0,390,0,1216,2,1,0,1,336,158,0,102,0,0,0,0,61,58,11.6826682395573,9.04546572878595,0,1,3,442,"1"
52,0,861,0,1477,3,1,1,1,216,0,50,0,0,0,0,0,81,59,11.8844890214027,8.74703426417817,0.5,2,2,0,"1"
96,97,285,0,1320,3,1,2,2,564,160,68,240,0,0,0,0,40,40,12.0106658491876,9.37390375584155,1,1,2,879,"0"
34,0,689,0,1392,2,1,0,2,540,0,102,0,0,0,0,0,1,1,11.8913619006905,8.18979961872823,0,2,2,0,"1"
81,335,1050,0,1795,4,1,0,1,352,0,0,0,0,0,0,0,54,54,11.7867621306,9.40508444876869,0,2,2,0,"1"
98,306,2042,0,2042,3,1,1,3,1390,0,90,0,0,0,0,0,1,0,12.4423022003927,9.44967218348692,0,2.5,4,0,"0"
81,104,0,0,816,3,1,0,0,0,0,32,0,0,0,0,0,17,17,11.6826682395573,9.37932336433096,1,1,1,816,"0"
75,0,1237,0,2775,3,1,1,2,880,105,502,0,0,0,0,0,115,8,12.6915804613119,9.51044496442652,0,3.5,5,0,"1"
51,0,884,0,1573,3,1,0,1,240,0,0,54,0,120,0,0,74,14,11.7981044072039,8.71931737550637,0,1,2,0,"1"
88,208,408,0,2028,2,1,2,3,880,326,66,0,0,0,0,0,1,0,12.8209879778205,9.34513346831771,1,2,4,1460,"0"
55,0,0,0,838,2,1,0,1,275,0,0,112,0,0,0,0,90,8,11.7752897294377,9.23669014729897,1,1,2,816,"0"
74,0,168,0,860,2,1,0,2,528,0,0,0,0,0,0,0,27,27,11.8277362048103,9.07566546864958,1,1,1,672,"0"
65,0,113,0,1473,1,1,2,1,452,0,48,0,0,60,0,0,41,6,11.870599909242,10.130423902089,2,1,3,1324,"0"
50,0,742,156,935,2,1,0,1,308,0,0,0,0,0,0,600,78,48,11.2835123006424,9.11602969250494,0,1,1,0,"0"
64,0,280,0,1582,3,1,0,2,520,0,45,0,0,0,0,0,4,4,12.1329641737095,9.02641753381525,0,2.5,2,490,"1"
97,420,384,0,2296,3,1,1,3,842,382,274,0,0,0,0,0,1,1,13.0213268332266,9.50881400550616,1,2.5,6,1338,"1"
60,0,0,0,816,2,1,0,2,816,0,0,0,0,0,0,0,26,5,11.8350089641393,8.79482492801452,1,1,1,816,"0"
88,0,924,0,924,3,1,0,1,280,0,0,0,0,0,0,0,33,33,11.6082356447746,8.98594603876032,0,1,1,0,"0"
69,238,392,0,1826,3,1,1,3,758,180,75,0,0,120,0,0,1,0,12.672946381767,9.33273498018979,1,2,3,1422,"0"
60,0,684,0,1368,3,1,0,1,216,0,158,0,0,0,0,0,96,13,11.6483650358641,8.1886891244442,0,1,3,0,"1"
53,72,1258,0,1402,2,1,1,3,648,120,16,0,0,0,0,0,1,0,12.1766489841567,8.27435700675629,1,1,4,0,"0"
80,459,0,0,1647,3,1,1,2,621,0,0,0,0,0,0,0,29,29,12.2899541295109,9.47147310919443,1,2,3,1430,"0"
24,0,23,0,1556,3,1,1,2,452,161,0,0,0,0,0,0,28,28,11.9250351157971,7.57558465155779,1,2.5,2,693,"1"
74,280,512,0,1904,3,1,1,2,736,179,60,0,0,0,0,0,1,1,12.5245263766487,9.29899206957075,1,2.5,4,546,"1"
50,0,780,0,1375,3,1,1,1,544,0,162,0,0,126,0,0,70,57,11.8565151693603,9.10497985631836,0,1.5,2,0,"1"
80,0,119,0,1915,3,1,1,2,506,120,150,0,0,0,0,0,14,14,12.3013828253345,9.21443198987944,1,2.5,4,789,"1"
30,0,600,0,1200,2,1,0,2,480,0,172,0,0,0,0,0,6,5,11.9250351157971,8.06526520889773,0,2.5,1,0,"1"
88,99,572,0,1494,3,1,1,2,530,192,36,0,0,0,0,0,6,6,12.3059179804999,9.45743479744618,1,2,2,922,"0"
85,176,314,0,1986,3,1,3,2,486,0,42,0,0,189,0,0,44,19,12.2307652581205,9.51782507172414,0,2.5,3,454,"1"
82,0,308,0,1040,3,1,0,2,576,168,0,0,0,0,0,0,13,13,11.9316357998284,9.43059976811053,1,1,2,732,"0"
78,0,293,0,2008,3,1,0,1,230,103,0,0,0,0,0,0,58,4,12.3238556811866,8.96187901267768,1,3,4,603,"1"
78,0,537,0,3194,4,1,2,2,380,0,0,0,0,0,0,0,73,9,12.7913561802142,9.40656483393913,0,2.5,5,428,"1"
61,192,126,0,1029,3,1,0,1,261,64,0,39,0,0,0,0,46,46,11.6826682395573,8.98004631663313,1,1,1,903,"0"
70,0,914,0,1120,3,1,0,0,0,0,30,0,0,0,0,0,0,0,11.8981878657609,9.03622505172933,0,1,2,206,"0"
21,0,0,0,630,1,1,0,0,0,96,24,0,0,0,0,0,38,38,11.2318879352371,7.30720231476474,1,1,1,630,"0"
80,156,173,0,1054,3,1,0,2,480,120,0,0,0,0,0,0,47,47,11.8313791960888,9.0825070004663,1,1,2,763,"0"
59,0,832,0,832,2,1,0,2,528,0,0,0,0,0,0,0,54,54,11.5664662318983,8.88557929128298,0,1,1,0,"0"
90,452,1774,0,1828,3,1,1,3,774,0,108,0,0,260,0,0,0,0,12.6597340907337,9.36683116873562,0,2,5,48,"0"
85,226,611,0,2262,4,1,2,3,749,168,0,0,0,0,0,0,5,5,12.6280670555895,9.4127913000653,1,2.5,5,871,"1"
45,0,823,0,864,2,1,0,0,0,0,0,100,0,0,0,0,94,58,11.1124478983731,9.0177260256968,1,1,2,41,"0"
90,0,384,0,2614,4,1,1,2,624,38,243,0,0,0,0,0,34,11,12.3883942023241,9.28730141311231,0,2.5,4,1138,"1"
71,153,420,0,980,3,1,0,2,484,192,0,0,0,0,0,0,32,32,11.8130300574206,8.8627667422838,0,1,2,560,"0"
80,288,485,0,1790,4,1,1,2,484,148,0,0,0,147,0,0,34,34,12.0146094308189,9.24956108512946,1,2,3,247,"1"
87,261,1116,0,1116,3,1,0,2,440,0,0,0,0,385,0,0,48,48,11.982929094216,9.21034037197618,0,1.5,1,0,"0"
80,164,350,0,1520,3,1,2,1,364,0,0,189,0,0,0,0,55,38,11.9381932003746,9.16951837745593,1,1,3,806,"0"
70,192,390,0,2080,5,1,2,2,504,335,0,0,0,0,0,0,38,38,11.8130300574206,9.35927748475055,0.5,2,3,650,"1"
82,259,288,0,1350,3,1,0,2,520,176,0,0,0,0,0,0,44,44,12.0346910287746,9.10719961305667,1,1.5,2,960,"0"
50,0,636,0,1750,3,1,0,1,240,0,0,293,0,0,0,0,126,15,11.7280368445872,9.10497985631836,0,1,4,0,"1"
34,108,1530,0,1554,2,1,1,2,627,156,73,0,0,0,0,0,1,1,12.2524790183443,8.43163530305459,0,2,3,24,"0"
85,209,564,0,1411,3,1,1,2,544,192,0,0,0,0,0,0,32,32,11.3205535723228,9.38429367909962,0,2,2,822,"0"
80,0,108,0,1056,3,1,0,1,260,390,0,0,0,0,0,0,53,2,11.8451027773086,9.13237883050647,0.5,1,2,948,"0"
64,0,0,0,1056,0,2,0,2,576,264,56,0,0,0,0,600,30,30,11.8775685785581,8.85066091901715,2,0,2,1056,"0"
60,0,1184,515,3395,8,2,0,0,0,0,110,0,0,0,0,0,93,12,12.2060726455302,9.29615102838929,0,2,4,256,"1"
51,0,264,0,800,1,1,1,0,0,0,0,0,0,0,0,0,73,59,11.0020998412042,8.71931737550637,0,1,2,0,"0"
50,0,811,0,1387,3,2,0,1,256,0,0,0,0,0,0,0,55,55,11.4403547721354,8.69951474821019,0,2,2,0,"1"
67,0,796,0,796,2,1,0,0,0,328,0,164,0,0,0,0,98,58,11.3504065354725,9.07988994259212,0,1,1,0,"0"
53,0,366,0,1567,1,1,1,3,648,312,0,0,0,0,0,0,0,0,12.4858271275094,8.28953948462414,1,2,5,1154,"0"
62,472,300,0,1518,1,1,1,2,588,185,140,0,0,0,0,0,5,4,12.5208833853702,9.44754460693873,0,1.5,4,1218,"0"
75,0,542,0,2704,4,1,3,2,538,269,111,0,0,0,0,0,37,14,12.7512996960135,9.53676227274389,1,2.5,4,1410,"1"
80,263,0,0,1620,4,1,0,2,462,208,0,0,0,0,0,0,38,38,11.9316357998284,9.28665305482535,0,2.5,2,780,"1"
85,162,645,0,1766,2,1,1,3,478,195,130,0,0,0,0,0,0,0,12.8236284465392,9.12554472027147,1,2.5,4,1121,"0"
60,0,0,0,1048,3,1,0,2,420,0,27,0,0,0,0,0,58,58,11.4957793061353,8.88183630500415,0,1,3,0,"0"
85,216,594,0,1094,3,1,2,2,495,0,0,0,0,287,0,0,55,55,11.9511803959014,9.2545486266405,0,1,1,500,"0"
70,351,756,0,1839,4,1,1,2,442,0,124,216,0,0,0,0,44,44,11.9511803959014,8.94897560784178,0,1.5,2,0,"1"
21,0,0,0,630,1,1,0,0,0,0,0,0,0,0,0,0,37,37,11.3445068133453,7.56837926783652,1,1,1,630,"0"
60,0,755,0,1510,4,1,1,1,296,120,0,0,0,0,0,0,69,59,11.5898865061064,9.11426990322545,1,1,2,0,"1"
70,0,880,0,1716,2,1,1,2,512,0,120,0,0,0,0,0,13,13,12.1600287070288,9.07680897935166,0,2.5,4,0,"1"
60,0,756,0,1469,3,1,0,1,216,57,0,239,0,0,0,0,102,13,11.8130300574206,9.24183903903555,0,1,3,0,"1"
91,660,413,0,2113,2,1,1,3,839,236,46,0,0,0,0,0,13,13,12.7656884334656,9.25311246382005,1,2.5,4,1696,"0"
21,381,525,0,1092,3,1,0,1,264,0,0,0,0,0,0,0,39,39,11.3850920934603,7.4265490723973,0,1.5,2,0,"1"
72,54,247,0,1053,3,1,0,1,312,0,0,0,0,0,0,0,49,2,11.8879313655937,9.21104012709046,1,1.5,1,806,"0"
60,0,776,0,1502,3,1,1,1,270,0,0,112,0,0,0,0,77,8,11.9117015849276,8.88183630500415,0,1.5,2,0,"1"
78,0,912,0,1458,3,1,1,1,330,192,0,0,0,0,0,0,62,60,11.4876076569859,9.77012757379084,0.5,1,2,0,"1"
75,0,849,0,1486,3,1,0,2,480,0,0,0,0,0,0,0,45,10,12.0257490913989,9.20402044323136,1,1,3,637,"0"
52,528,88,0,2448,4,1,1,3,711,517,76,0,0,0,0,0,15,4,12.9042073676012,10.749119740747,1,2.5,3,1541,"1"
120,216,1392,0,1392,2,1,2,2,576,0,0,240,0,0,0,0,41,41,11.6082356447746,9.51487956149439,1,1,2,0,"0"
90,0,38,0,1181,3,1,0,2,588,0,0,180,0,0,0,0,36,36,11.8313791960888,9.21153965255166,1,2,2,1100,"0"
49,0,356,0,2097,1,1,1,3,1134,192,267,0,0,0,0,0,1,0,12.9551274580284,9.94731303207616,1,1.5,6,1721,"0"
106,40,1406,0,1936,3,1,1,2,504,188,124,0,0,0,0,0,6,6,12.3480061414188,9.32313319945131,0,2.5,3,0,"1"
65,258,270,0,1679,3,1,1,2,575,224,42,0,0,0,0,0,14,10,12.173032791452,9.00270100719794,1,2,3,1138,"0"
80,0,700,0,1180,2,1,1,1,252,0,0,67,0,0,0,0,84,56,11.8313791960888,9.35876037709446,0,1,2,0,"0"
64,0,545,0,1476,3,1,0,2,540,100,35,0,0,0,0,0,4,4,12.0639328783691,9.06334734823552,1,2.5,3,193,"1"
54,0,121,0,1369,3,1,0,1,300,147,0,0,0,0,0,0,84,59,11.5482926088075,8.79920924224139,1,2,2,551,"1"
110,106,291,0,1839,3,1,2,2,416,0,87,0,0,200,0,0,50,3,12.4587749990859,9.57789590701113,1,2,3,1186,"0"
80,0,244,0,1136,3,1,1,1,384,426,0,0,0,0,0,0,43,43,11.8493977015914,9.12695876303713,1,1,1,892,"0"
24,0,544,0,1441,3,1,1,2,440,28,0,0,0,0,0,0,31,31,11.9083402372249,7.73587031995257,0,2.5,3,311,"1"
60,0,1095,0,1774,4,2,0,3,779,0,0,90,0,0,0,0,106,56,11.3736633976367,9.16951837745593,1,2,2,0,"1"
52,0,768,0,792,2,1,0,1,240,316,0,120,0,0,0,0,85,3,11.6036798282387,9.10742131796834,0,1,2,0,"0"
80,464,2046,0,2046,3,1,1,3,834,322,82,0,0,0,0,0,1,1,12.8279923168018,9.37957668922148,0,2.5,3,0,"0"
50,0,261,0,923,2,1,1,1,264,80,0,0,0,0,0,0,30,30,11.870599909242,8.98869569678571,0,2,2,662,"0"
55,0,611,0,1520,3,1,0,1,281,0,0,56,0,0,0,0,77,9,11.9793853224676,8.41183267575841,0,1,2,182,"1"
90,215,567,0,1668,3,1,1,3,702,257,45,0,0,0,0,0,5,5,12.5602444592508,9.32794561405045,1,2,3,1059,"0"
58,30,1195,0,1839,4,1,0,2,486,0,81,0,0,0,0,0,12,12,12.3059179804999,9.72734685481725,0,2.5,2,0,"1"
84,0,874,0,1761,3,1,0,2,578,144,105,0,0,0,0,0,0,0,12.336552511981,9.2308290384035,0,3,3,0,"1"
60,0,474,0,1419,2,1,1,2,567,140,0,0,0,0,0,0,0,0,12.8790171187726,8.99826039301795,1,2,4,945,"0"
61,256,1342,0,1362,2,1,1,2,460,192,28,0,0,0,0,0,2,1,12.1792151913603,8.93287262193137,0,2,3,20,"0"
104,1170,989,0,4316,4,1,2,3,832,382,50,0,0,0,0,0,13,12,13.5344730282312,9.97743479748821,0.5,3.5,5,1455,"1"
42,293,245,0,2519,4,1,2,2,628,320,27,0,0,0,0,0,17,16,12.7218858108072,10.1726746423517,1,2.5,4,965,"1"
60,0,1073,0,1073,2,1,0,1,326,0,0,112,0,0,0,0,85,38,11.5943211031742,8.59415423255237,0,1,1,0,"0"
51,0,927,0,1539,3,1,0,2,576,112,0,0,0,0,0,0,73,59,11.8600549960654,8.71931737550637,0,1.5,1,0,"1"
54,72,92,0,1137,2,1,1,2,551,125,0,0,0,0,0,0,19,19,12.0782392740203,9.53322065507793,1,2,2,1020,"0"
50,0,0,0,616,2,1,0,1,205,0,0,129,0,0,0,0,85,56,11.3963916487143,8.69951474821019,0,1,1,616,"0"
57,0,219,0,1148,2,1,0,1,308,0,0,0,0,0,0,0,54,54,11.7239964350502,8.76717339668401,0.5,1,3,761,"0"
65,0,224,0,894,3,1,1,1,336,416,144,0,0,0,0,0,45,1,11.8386256046095,9.04192172035122,1,1,1,670,"0"
59,0,1375,0,1391,2,1,0,2,530,156,158,0,0,0,0,0,4,4,12.1858699382127,8.36217546914963,0,2,2,16,"0"
85,630,526,0,1800,3,1,1,3,765,270,78,0,0,0,0,0,4,4,12.6523597481586,9.57018030205807,1,2,3,1274,"0"
80,168,1164,0,1164,3,1,0,2,528,0,0,0,0,0,0,0,37,37,11.8493977015914,9.16951837745593,0,1.5,2,0,"0"
82,466,1234,0,2576,4,1,1,3,666,324,100,0,0,0,0,0,0,0,12.7991757088645,9.42851158166383,0,2.5,5,0,"1"
76,0,360,0,1812,4,2,1,2,672,344,0,40,0,0,0,0,110,14,11.8493977015914,8.9398431242785,0,2,2,0,"1"
70,109,761,0,1484,3,1,0,2,606,0,35,0,144,0,0,0,6,5,12.2690474446916,9.03598698483141,1,2,3,712,"0"
70,0,0,0,1092,3,2,0,0,0,0,0,0,0,0,0,3500,80,60,10.9150884642146,8.63052187672324,0,2,2,0,"1"
48,176,461,0,1324,2,1,1,2,550,192,38,0,0,0,0,0,3,3,12.4450895460007,8.73873546136347,1,2,3,863,"0"
65,0,728,0,1456,3,1,1,2,400,100,24,0,0,0,0,0,0,0,12.0981533033107,9.10697785898103,0,2.5,4,0,"1"
56,0,270,0,729,2,1,0,0,0,0,0,0,0,0,0,0,73,5,10.8589989975636,8.32603268595508,0,1,2,0,"0"
66,0,859,0,1178,2,1,0,1,384,68,0,98,0,0,0,0,110,60,11.5403071417114,9.0724566646128,0,1,4,0,"1"
40,0,461,0,1228,2,1,1,2,472,168,120,0,0,0,0,0,20,19,12.1495022940418,8.44912846050211,1,2,2,767,"0"
60,160,171,0,960,3,1,0,2,576,0,288,0,0,0,0,0,36,36,11.7675676833438,9.19755903761145,1,1,2,789,"0"
78,174,1064,0,1350,3,1,1,2,478,0,0,0,0,0,0,0,35,35,12.0137007528827,9.22424327714517,0,2,3,0,"0"
60,0,718,0,2554,3,1,0,2,704,0,48,143,0,0,0,0,117,9,11.979799201207,9.28730141311231,0,1.5,4,0,"1"
80,0,92,0,1178,3,1,1,2,439,224,0,0,0,0,0,0,35,8,11.9640010843304,9.21034037197618,0.5,1.5,1,1084,"0"
96,651,138,0,2418,3,1,1,3,983,250,154,216,0,0,0,0,15,14,12.7396377562657,9.26312255741515,1,2.5,5,1173,"1"
69,0,448,0,971,3,1,1,1,300,0,0,0,0,0,0,0,37,37,11.7636841833174,9.20230820027892,0,1.5,1,523,"0"
70,0,673,0,864,3,1,0,2,463,0,0,0,0,0,0,0,39,39,11.7320609948869,9.00208543315572,0,1,1,191,"0"
60,0,941,0,1470,4,1,0,1,548,0,0,0,0,156,0,0,54,36,11.8130300574206,9.00846895593751,0,2,2,0,"1"
86,340,464,0,1698,3,1,1,3,768,327,64,0,0,0,0,0,2,1,12.6760762747759,9.49446612822519,1,2,4,1234,"0"
60,0,250,0,864,3,1,0,2,660,96,0,0,0,0,0,500,39,39,11.6994050319128,8.84793475332846,0,1,1,614,"0"
64,82,508,0,1232,2,1,0,2,632,132,0,0,0,0,0,0,2,2,12.1781874420406,8.89754559870933,1,2,3,724,"0"
85,95,1584,0,1776,4,2,0,3,888,0,25,0,0,0,0,0,51,51,11.6082356447746,9.34792603492875,1,2,3,0,"0"
52,0,628,360,1208,2,1,0,2,539,0,23,112,0,0,0,0,84,59,11.5424842672118,8.73873546136347,0,1,2,152,"0"
39,0,415,0,1616,2,1,1,2,608,237,152,0,0,0,0,0,15,14,12.3737034869141,8.5921151179335,1,2,2,1180,"0"
